0,0,0,0, 0.897251802255
0,0,0,1, 0.504699283325
0,0,0,5, 0.421333501473
0,0,0,6, 0.404353629564
0,0,0,9,-0.509805851798
0,0,1,0, 0.504699283325
0,0,1,1, 0.507364877272
0,0,1,5, 0.335808875604
0,0,1,6, 0.429943699449
0,0,1,9,-0.207032417985
0,0,2,2, 0.775037038942
0,0,2,7, 0.323846529903
0,0,3,3, 0.775037038942
0,0,3,8, 0.323846529903
0,0,4,4, 0.775037038942
0,0,4,5, 0.365056902415
0,0,4,6, 0.106561130973
0,0,4,9,-0.237962312654
0,0,5,0, 0.421333501473
0,0,5,1, 0.335808875604
0,0,5,4, 0.365056902415
0,0,5,5, 0.605078821817
0,0,5,6, 0.381209309657
0,0,5,9,-0.161895798450
0,0,6,0, 0.404353629564
0,0,6,1, 0.429943699449
0,0,6,4, 0.106561130973
0,0,6,5, 0.381209309657
0,0,6,6, 0.442804312397
0,0,6,9,-0.126028888623
0,0,7,2, 0.323846529903
0,0,7,7, 0.553697079837
0,0,8,3, 0.323846529903
0,0,8,8, 0.553697079837
0,0,9,0,-0.509805851798
0,0,9,1,-0.207032417985
0,0,9,4,-0.237962312654
0,0,9,5,-0.161895798450
0,0,9,6,-0.126028888623
0,0,9,9, 0.649463742586
0,1,0,0, 0.504699283325
0,1,0,1, 0.300015949963
0,1,0,5, 0.248250868338
0,1,0,6, 0.241074657488
0,1,0,9,-0.283742503608
0,1,1,0, 0.300015949963
0,1,1,1, 0.324022459289
0,1,1,5, 0.209675148521
0,1,1,6, 0.275829857172
0,1,1,9,-0.114543936027
0,1,2,2, 0.462081934851
0,1,2,7, 0.198179901060
0,1,3,3, 0.462081934851
0,1,3,8, 0.198179901060
0,1,4,4, 0.462081934851
0,1,4,5, 0.224505754559
0,1,4,6, 0.066689696182
0,1,4,9,-0.136270029645
0,1,5,0, 0.248250868338
0,1,5,1, 0.209675148521
0,1,5,4, 0.224505754559
0,1,5,5, 0.381209309657
0,1,5,6, 0.241789383826
0,1,5,9,-0.078871856905
0,1,6,0, 0.241074657488
0,1,6,1, 0.275829857172
0,1,6,4, 0.066689696182
0,1,6,5, 0.241789383826
0,1,6,6, 0.287570584672
0,1,6,9,-0.063116864097
0,1,7,2, 0.198179901060
0,1,7,7, 0.357316562359
0,1,8,3, 0.198179901060
0,1,8,8, 0.357316562359
0,1,9,0,-0.283742503608
0,1,9,1,-0.114543936027
0,1,9,4,-0.136270029645
0,1,9,5,-0.078871856905
0,1,9,6,-0.063116864097
0,1,9,9, 0.391235340849
0,2,0,2, 0.152608082603
0,2,0,7, 0.060121769990
0,2,1,2, 0.101353944495
0,2,1,7, 0.051280829503
0,2,2,0, 0.152608082603
0,2,2,1, 0.101353944495
0,2,2,5, 0.067883135619
0,2,2,6, 0.080026960915
0,2,2,9,-0.091776288293
0,2,4,7, 0.052305270486
0,2,5,2, 0.067883135619
0,2,5,7, 0.070635489813
0,2,6,2, 0.080026960915
0,2,6,7, 0.054875360190
0,2,7,0, 0.060121769990
0,2,7,1, 0.051280829503
0,2,7,4, 0.052305270486
0,2,7,5, 0.070635489813
0,2,7,6, 0.054875360190
0,2,7,9,-0.040451870828
0,2,9,2,-0.091776288293
0,2,9,7,-0.040451870828
0,3,0,3, 0.152608082603
