0,0, 1.000000000000
0,1,-0.154993034607
0,2, 0.165524414895
0,14, 0.138065860830
0,15, 0.246608696109
0,18,-0.206992819884
1,0,-0.154993034607
1,1, 1.000000000000
1,2, 0.810520504504
1,14, 0.325408130490
1,15, 0.664925703540
1,18, 0.010266305698
2,0, 0.165524414895
2,1, 0.810520504504
2,2, 1.000000000000
2,14, 0.255755311852
2,15, 0.614062716814
2,18,-0.028829081638
3,3, 1.000000000000
3,6, 0.626619796562
3,16, 0.218386764457
4,4, 1.000000000000
4,7, 0.626619796562
4,17, 0.218386764457
5,5, 1.000000000000
5,8, 0.626619796562
5,14, 0.475078437638
5,15, 0.579820544385
5,18,-0.025055609852
6,3, 0.626619796562
6,6, 1.000000000000
6,16, 0.065403846761
7,4, 0.626619796562
7,7, 1.000000000000
7,17, 0.065403846761
8,5, 0.626619796562
8,8, 1.000000000000
8,14, 0.155230716027
8,15, 0.334998104902
8,18, 0.050136617719
9,9, 1.000000000000
10,10, 1.000000000000
10,17, 0.331075204793
11,11, 1.000000000000
11,14, 0.385857540563
11,15, 0.259595228838
11,18, 0.179235114368
12,12, 1.000000000000
12,16, 0.331075204793
13,13, 1.000000000000
14,0, 0.138065860830
14,1, 0.325408130490
14,2, 0.255755311852
14,5, 0.475078437638
14,8, 0.155230716027
14,11, 0.385857540563
14,14, 1.000000000000
14,15, 0.684860251493
15,0, 0.246608696109
15,1, 0.664925703540
15,2, 0.614062716814
15,5, 0.579820544385
15,8, 0.334998104902
15,11, 0.259595228838
15,14, 0.684860251493
15,15, 1.000000000000
16,3, 0.218386764457
16,6, 0.065403846761
16,12, 0.331075204793
16,16, 1.000000000000
17,4, 0.218386764457
17,7, 0.065403846761
17,10, 0.331075204793
17,17, 1.000000000000
18,0,-0.206992819884
18,1, 0.010266305698
18,2,-0.028829081638
18,5,-0.025055609852
18,8, 0.050136617719
18,11, 0.179235114368
18,18, 1.000000000000
