0,0,-8.325146103056
0,1, 2.201768041873
0,2,-0.683913072347
0,5,-0.011453304401
0,8,-0.002301633424
0,11,-0.002652829344
0,14,-0.037699725740
0,15,-0.425190760640
0,18, 0.034736331152
1,0, 2.201768041873
1,1,-1.902684366828
1,2,-0.838457598512
1,5,-0.104377570894
1,8,-0.054442657655
1,11,-0.069885959369
1,14,-0.420543854690
1,15,-0.640687359500
1,18, 0.206233047473
2,0,-0.683913072347
2,1,-0.838457598512
2,2,-1.015316547094
2,5,-0.092475812643
2,8,-0.064809469731
2,11,-0.059856656646
2,14,-0.354991770421
2,15,-0.679173743428
2,18, 0.101401196761
3,3,-1.275451698549
3,6,-0.591482076077
3,12,-0.060250983360
3,16,-0.153617377089
4,4,-1.275451698549
4,7,-0.591482076077
4,10,-0.060250983360
4,17,-0.153617377089
5,0,-0.011453304401
5,1,-0.104377570894
5,2,-0.092475812643
5,5,-1.361685045455
5,8,-0.639274346750
5,11,-0.141340171417
5,14,-0.673810838885
5,15,-0.875979506715
5,18, 0.274794580343
6,3,-0.591482076077
6,6,-0.641209975659
6,12,-0.033056716721
6,16,-0.078651929567
7,4,-0.591482076077
7,7,-0.641209975659
7,10,-0.033056716721
7,17,-0.078651929567
8,0,-0.002301633424
8,1,-0.054442657655
8,2,-0.064809469731
8,5,-0.639274346750
8,8,-0.681572876509
8,11,-0.077312070963
8,14,-0.347379032155
8,15,-0.523411099247
8,18, 0.008558321736
9,9,-1.108445762495
10,4,-0.060250983360
10,7,-0.033056716721
10,10,-1.151822095874
10,17,-0.347028388236
11,0,-0.002652829344
11,1,-0.069885959369
11,2,-0.059856656646
11,5,-0.141340171417
11,8,-0.077312070963
11,11,-1.237160135790
11,14,-0.836091535169
11,15,-0.637751689550
11,18, 0.256262230989
12,3,-0.060250983360
12,6,-0.033056716721
12,12,-1.151822095874
12,16,-0.347028388236
13,13,-1.108445762495
14,0,-0.037699725740
14,1,-0.420543854690
14,2,-0.354991770421
14,5,-0.673810838885
14,8,-0.347379032155
14,11,-0.836091535169
14,14,-2.202036949235
14,15,-1.214099136724
14,18, 0.142447561581
15,0,-0.425190760640
15,1,-0.640687359500
15,2,-0.679173743428
15,5,-0.875979506715
15,8,-0.523411099247
15,11,-0.637751689550
15,14,-1.214099136724
15,15,-1.372490568875
15,18, 0.133616418197
16,3,-0.153617377089
16,6,-0.078651929567
16,12,-0.347028388236
16,16,-1.709866098045
17,4,-0.153617377089
17,7,-0.078651929567
17,10,-0.347028388236
17,17,-1.709866098045
18,0, 0.034736331152
18,1, 0.206233047473
18,2, 0.101401196761
18,5, 0.274794580343
18,8, 0.008558321736
18,11, 0.256262230989
18,14, 0.142447561581
18,15, 0.133616418197
18,18,-1.774037839942
