0,0, 3.608073613460
0,1,-1.320010102485
0,2, 0.013335491776
0,14,-0.012752024165
0,15, 0.053236382157
0,18,-0.053657871168
1,0,-1.320010102485
1,1, 0.602866393479
1,2, 0.047316060998
1,14, 0.065148972757
1,15, 0.064472037100
1,18, 0.021312940663
2,0, 0.013335491776
2,1, 0.047316060998
2,2, 0.042075000000
2,14, 0.018760761693
2,15, 0.039214366967
2,18,-0.003620108681
3,3, 0.249966523840
3,6, 0.057800216172
3,16, 0.087360938336
4,4, 0.249966523840
4,7, 0.057800216172
4,17, 0.087360938336
5,5, 0.249966523840
5,8, 0.057800216172
5,14, 0.174489511611
5,15, 0.134720975918
5,18,-0.101354309083
6,3, 0.057800216172
6,6, 0.060075000000
6,16, 0.007315464683
7,4, 0.057800216172
7,7, 0.060075000000
7,17, 0.007315464683
8,5, 0.057800216172
8,8, 0.060075000000
8,14, 0.016638833682
8,15, 0.031645063232
8,18, 0.005021182255
9,9, 0.433650000000
10,10, 0.433650000000
10,17, 0.210261243449
11,11, 0.433650000000
11,14, 0.226467886012
11,15, 0.098562591857
11,18, 0.079889472295
12,12, 0.433650000000
12,16, 0.210261243449
13,13, 0.433650000000
14,0,-0.012752024165
14,1, 0.065148972757
14,2, 0.018760761693
14,5, 0.174489511611
14,8, 0.016638833682
14,11, 0.226467886012
14,14, 0.969457227112
14,15, 0.201234131065
15,0, 0.053236382157
15,1, 0.064472037100
15,2, 0.039214366967
15,5, 0.134720975918
15,8, 0.031645063232
15,11, 0.098562591857
15,14, 0.201234131065
15,15, 0.183000000000
16,3, 0.087360938336
16,6, 0.007315464683
16,12, 0.210261243449
16,16, 1.817500000000
17,4, 0.087360938336
17,7, 0.007315464683
17,10, 0.210261243449
17,17, 1.817500000000
18,0,-0.053657871168
18,1, 0.021312940663
18,2,-0.003620108681
18,5,-0.101354309083
18,8, 0.005021182255
18,11, 0.079889472295
18,18, 1.817500000000
