0,0,0,0, 1.680395169534
0,0,0,1, 0.265420364608
0,0,0,5, 0.013810769519
0,0,1,0, 0.265420364608
0,0,1,1, 0.397726861090
0,0,1,5, 0.067173792111
0,0,2,2, 0.396639642289
0,0,3,3, 0.396639642289
0,0,4,4, 0.396639642289
0,0,4,5, 0.094380293820
0,0,5,0, 0.013810769519
0,0,5,1, 0.067173792111
0,0,5,4, 0.094380293820
0,0,5,5, 0.229328623195
0,1,0,0, 0.265420364608
0,1,0,1, 0.049941457240
0,1,0,5, 0.002639114921
0,1,1,0, 0.049941457240
0,1,1,1, 0.092860143642
0,1,1,5, 0.016039123679
0,1,2,2, 0.092880396831
0,1,3,3, 0.092880396831
0,1,4,4, 0.092880396831
0,1,4,5, 0.022646934026
0,1,5,0, 0.002639114921
0,1,5,1, 0.016039123679
0,1,5,4, 0.022646934026
0,1,5,5, 0.055283992874
0,2,0,2, 0.008981319284
0,2,1,2, 0.013788268909
0,2,2,0, 0.008981319284
0,2,2,1, 0.013788268909
0,2,2,5, 0.000853989382
0,2,5,2, 0.000853989382
0,3,0,3, 0.008981319284
0,3,1,3, 0.013788268909
0,3,3,0, 0.008981319284
0,3,3,1, 0.013788268909
0,3,3,5, 0.000853989382
0,3,5,3, 0.000853989382
0,4,0,4, 0.008981319284
0,4,0,5, 0.000362575831
0,4,1,4, 0.013788268909
0,4,1,5, 0.002418399116
0,4,4,0, 0.008981319284
0,4,4,1, 0.013788268909
0,4,4,5, 0.003713265837
0,4,5,0, 0.000362575831
0,4,5,1, 0.002418399116
0,4,5,4, 0.003713265837
0,4,5,5, 0.007714042084
0,5,0,0, 0.013810769519
0,5,0,1, 0.002639114921
0,5,0,4, 0.000362575831
0,5,0,5, 0.000157000479
0,5,1,0, 0.002639114921
0,5,1,1, 0.005089060653
0,5,1,4, 0.000710744742
0,5,1,5, 0.001046740696
0,5,2,2, 0.005023029973
0,5,3,3, 0.005023029973
0,5,4,0, 0.000362575831
0,5,4,1, 0.000710744742
0,5,4,4, 0.005224257007
0,5,4,5, 0.001504179274
0,5,5,0, 0.000157000479
0,5,5,1, 0.001046740696
0,5,5,4, 0.001504179274
0,5,5,5, 0.003609707919
1,0,0,0, 0.265420364608
1,0,0,1, 0.049941457240
1,0,0,5, 0.002639114921
1,0,1,0, 0.049941457240
1,0,1,1, 0.092860143642
1,0,1,5, 0.016039123679
1,0,2,2, 0.092880396831
1,0,3,3, 0.092880396831
1,0,4,4, 0.092880396831
1,0,4,5, 0.022646934026
1,0,5,0, 0.002639114921
1,0,5,1, 0.016039123679
1,0,5,4, 0.022646934026
1,0,5,5, 0.055283992874
1,1,0,0, 0.397726861090
1,1,0,1, 0.092860143642
1,1,0,5, 0.005089060653
1,1,1,0, 0.092860143642
1,1,1,1, 0.290562295009
1,1,1,5, 0.058039062102
1,1,2,2, 0.290496975588
1,1,3,3, 0.290496975588
1,1,4,4, 0.290496975588
1,1,4,5, 0.083813654652
1,1,5,0, 0.005089060653
1,1,5,1, 0.058039062102
1,1,5,4, 0.083813654652
1,1,5,5, 0.219563289226
1,2,0,2, 0.013788268909
1,2,1,2, 0.064184328586
1,2,2,0, 0.013788268909
1,2,2,1, 0.064184328586
1,2,2,5, 0.004883457773
1,2,5,2, 0.004883457773
1,3,0,3, 0.013788268909
1,3,1,3, 0.064184328586
1,3,3,0, 0.013788268909
1,3,3,1, 0.064184328586
1,3,3,5, 0.004883457773
1,3,5,3, 0.004883457773
1,4,0,4, 0.013788268909
1,4,0,5, 0.000710744742
1,4,1,4, 0.064184328586
1,4,1,5, 0.018422330184
1,4,4,0, 0.013788268909
1,4,4,1, 0.064184328586
1,4,4,5, 0.028527798802
1,4,5,0, 0.000710744742
1,4,5,1, 0.018422330184
1,4,5,4, 0.028527798802
1,4,5,5, 0.077507494861
1,5,0,0, 0.067173792111
1,5,0,1, 0.016039123679
1,5,0,4, 0.002418399116
1,5,0,5, 0.001046740696
1,5,1,0, 0.016039123679
1,5,1,1, 0.058039062102
1,5,1,4, 0.018422330184
1,5,1,5, 0.024493672683
1,5,2,2, 0.054594640498
1,5,3,3, 0.054594640498
1,5,4,0, 0.002418399116
1,5,4,1, 0.018422330184
1,5,4,4, 0.064874296176
1,5,4,5, 0.037650647434
1,5,5,0, 0.001046740696
1,5,5,1, 0.024493672683
1,5,5,4, 0.037650647434
1,5,5,5, 0.123835306653
2,0,0,2, 0.008981319284
2,0,1,2, 0.013788268909
2,0,2,0, 0.008981319284
2,0,2,1, 0.013788268909
2,0,2,5, 0.000853989382
2,0,5,2, 0.000853989382
2,1,0,2, 0.013788268909
2,1,1,2, 0.064184328586
2,1,2,0, 0.013788268909
2,1,2,1, 0.064184328586
2,1,2,5, 0.004883457773
2,1,5,2, 0.004883457773
2,2,0,0, 0.396639642289
2,2,0,1, 0.092880396831
2,2,0,5, 0.005023029973
2,2,1,0, 0.092880396831
2,2,1,1, 0.290496975588
2,2,1,5, 0.054594640498
2,2,2,2, 0.312945511159
2,2,3,3, 0.279207232132
2,2,4,4, 0.279207232132
2,2,4,5, 0.078090146108
2,2,5,0, 0.005023029973
2,2,5,1, 0.054594640498
2,2,5,4, 0.078090146108
2,2,5,5, 0.201796562378
2,3,2,3, 0.016869139514
2,3,3,2, 0.016869139514
2,4,2,4, 0.016869139514
2,4,2,5, 0.002348648881
2,4,4,2, 0.016869139514
2,4,5,2, 0.002348648881
2,5,0,2, 0.000853989382
2,5,1,2, 0.004883457773
2,5,2,0, 0.000853989382
2,5,2,1, 0.004883457773
2,5,2,4, 0.002348648881
2,5,2,5, 0.001173524228
2,5,4,2, 0.002348648881
2,5,5,2, 0.001173524228
3,0,0,3, 0.008981319284
3,0,1,3, 0.013788268909
3,0,3,0, 0.008981319284
3,0,3,1, 0.013788268909
3,0,3,5, 0.000853989382
3,0,5,3, 0.000853989382
3,1,0,3, 0.013788268909
3,1,1,3, 0.064184328586
3,1,3,0, 0.013788268909
3,1,3,1, 0.064184328586
3,1,3,5, 0.004883457773
3,1,5,3, 0.004883457773
3,2,2,3, 0.016869139514
3,2,3,2, 0.016869139514
3,3,0,0, 0.396639642289
3,3,0,1, 0.092880396831
3,3,0,5, 0.005023029973
3,3,1,0, 0.092880396831
3,3,1,1, 0.290496975588
3,3,1,5, 0.054594640498
3,3,2,2, 0.279207232132
3,3,3,3, 0.312945511159
3,3,4,4, 0.279207232132
3,3,4,5, 0.078090146108
3,3,5,0, 0.005023029973
3,3,5,1, 0.054594640498
3,3,5,4, 0.078090146108
3,3,5,5, 0.201796562378
3,4,3,4, 0.016869139514
3,4,3,5, 0.002348648881
3,4,4,3, 0.016869139514
3,4,5,3, 0.002348648881
3,5,0,3, 0.000853989382
3,5,1,3, 0.004883457773
3,5,3,0, 0.000853989382
3,5,3,1, 0.004883457773
3,5,3,4, 0.002348648881
3,5,3,5, 0.001173524228
3,5,4,3, 0.002348648881
3,5,5,3, 0.001173524228
4,0,0,4, 0.008981319284
4,0,0,5, 0.000362575831
4,0,1,4, 0.013788268909
4,0,1,5, 0.002418399116
4,0,4,0, 0.008981319284
4,0,4,1, 0.013788268909
4,0,4,5, 0.003713265837
4,0,5,0, 0.000362575831
4,0,5,1, 0.002418399116
4,0,5,4, 0.003713265837
4,0,5,5, 0.007714042084
4,1,0,4, 0.013788268909
4,1,0,5, 0.000710744742
4,1,1,4, 0.064184328586
4,1,1,5, 0.018422330184
4,1,4,0, 0.013788268909
4,1,4,1, 0.064184328586
4,1,4,5, 0.028527798802
4,1,5,0, 0.000710744742
4,1,5,1, 0.018422330184
4,1,5,4, 0.028527798802
4,1,5,5, 0.077507494861
4,2,2,4, 0.016869139514
4,2,2,5, 0.002348648881
4,2,4,2, 0.016869139514
4,2,5,2, 0.002348648881
4,3,3,4, 0.016869139514
4,3,3,5, 0.002348648881
4,3,4,3, 0.016869139514
4,3,5,3, 0.002348648881
4,4,0,0, 0.396639642289
4,4,0,1, 0.092880396831
4,4,0,5, 0.005224257007
4,4,1,0, 0.092880396831
4,4,1,1, 0.290496975588
4,4,1,5, 0.064874296176
4,4,2,2, 0.279207232132
4,4,3,3, 0.279207232132
4,4,4,4, 0.312945511159
