0,0,-8.577795799076
0,1,-1.104901317019
0,4,-0.046965535708
0,5,-1.444707645245
1,0,-1.104901317019
1,1,-1.573676109786
1,4,-0.137998530839
1,5,-1.296365803416
2,2,-1.530237064018
3,3,-1.530237064018
4,0,-0.046965535708
4,1,-0.137998530839
4,4,-1.632415601749
4,5,-1.289693990266
5,0,-1.444707645245
5,1,-1.296365803416
5,4,-1.289693990266
5,5,-2.927503307079
